[Name]
Heat Transfer

[Data]
"Accumulated Timestep","RMS H-Energy"
2400,6.97491851e-06
2401,6.97471160e-06
2402,6.97465612e-06
2403,6.97514997e-06
2404,6.97703308e-06
2405,6.98104395e-06
2406,6.98746362e-06
2407,6.99633847e-06
2408,7.00756618e-06
2409,7.05190041e-06
2410,7.17520606e-06
2411,7.35202366e-06
2412,7.50436766e-06
2413,7.52190954e-06
2414,7.50827257e-06
2415,7.48567891e-06
2416,7.46576416e-06
2417,7.44606814e-06
2418,7.43400597e-06
2419,7.42602469e-06
2420,7.41241411e-06
2421,7.40138375e-06
2422,7.39225152e-06
2423,7.40612450e-06
2424,7.46569367e-06
2425,7.58960414e-06
2426,7.78144386e-06
2427,7.97918437e-06
2428,7.98352357e-06
2429,7.93934123e-06
2430,7.88399848e-06
2431,7.83412179e-06
2432,7.77590230e-06
2433,7.70493716e-06
2434,7.62919444e-06
2435,7.55860174e-06
2436,7.49723586e-06
2437,7.44613999e-06
2438,7.37272057e-06
2439,7.31048249e-06
2440,7.26485769e-06
2441,7.22695449e-06
2442,7.19508762e-06
2443,7.16963950e-06
2444,7.14871112e-06
2445,7.13089412e-06
2446,7.11532311e-06
2447,7.10136328e-06
2448,7.08866855e-06
2449,7.07698746e-06
2450,7.06617038e-06
2451,7.05610182e-06
2452,7.04675131e-06
2453,7.03806609e-06
2454,7.02983698e-06
2455,7.02197804e-06
2456,7.01461113e-06
2457,7.00778537e-06
2458,7.00149621e-06
2459,6.99569273e-06
2460,6.99032853e-06
2461,6.98533586e-06
2462,6.98068288e-06
2463,6.97633868e-06
2464,6.97227051e-06
2465,6.96845427e-06
2466,6.96490360e-06
2467,6.96157531e-06
2468,6.95847211e-06
2469,6.95559629e-06
2470,6.95289191e-06
2471,6.95030940e-06
2472,6.94788105e-06
2473,6.94562323e-06
2474,6.94350229e-06
2475,6.94149776e-06
2476,6.93960556e-06
2477,6.93780657e-06
2478,6.93610082e-06
2479,6.93449010e-06
2480,6.93297670e-06
2481,6.93155062e-06
2482,6.93020593e-06
2483,6.92893946e-06
2484,6.92776030e-06
2485,6.92665208e-06
2486,6.92559797e-06
2487,6.92459889e-06
2488,6.92366575e-06
2489,6.92276717e-06
2490,6.92192043e-06
2491,6.92119784e-06
2492,6.92050389e-06
2493,6.91989226e-06
2494,6.91932291e-06
2495,6.91881087e-06
2496,6.91833930e-06
2497,6.91787909e-06
2498,6.91744708e-06
2499,6.91707510e-06
2500,6.91676541e-06
2501,6.91650848e-06
2502,6.91629521e-06
2503,6.91611740e-06
2504,6.91598098e-06
2505,6.91588275e-06
2506,6.91582636e-06
2507,6.91581090e-06
2508,6.91584182e-06
2509,6.91581181e-06
2510,6.91567220e-06
2511,6.91555761e-06
2512,6.91547666e-06
2513,6.91543300e-06
2514,6.91545529e-06
2515,6.91554442e-06
2516,6.91573496e-06
2517,6.91600462e-06
2518,6.91636069e-06
2519,6.91681180e-06
2520,6.91734431e-06
2521,6.91792638e-06
2522,6.91857076e-06
2523,6.91924151e-06
2524,6.91980267e-06
2525,6.92027197e-06
2526,6.92071717e-06
2527,6.92119193e-06
2528,6.92170488e-06
2529,6.92227241e-06
2530,6.92290223e-06
2531,6.92362210e-06
2532,6.92424783e-06
2533,6.92487401e-06
2534,6.92547474e-06
2535,6.92608228e-06
2536,6.92673029e-06
2537,6.92743424e-06
2538,6.92824733e-06
2539,6.92913864e-06
2540,6.93010952e-06
2541,6.93118091e-06
2542,6.93233733e-06
2543,6.93350648e-06
2544,6.93468019e-06
2545,6.93592074e-06
2546,6.93717766e-06
2547,6.93841457e-06
2548,6.93972515e-06
2549,6.94112441e-06
2550,6.94256232e-06
2551,6.94395158e-06
2552,6.94534947e-06
2553,6.94672781e-06
2554,6.94809432e-06
2555,6.94944538e-06
2556,6.95075460e-06
2557,6.95195376e-06
2558,6.95306426e-06
2559,6.95407289e-06
2560,6.95504968e-06
2561,6.95595782e-06
2562,6.95681001e-06
2563,6.95765084e-06
2564,6.95848439e-06
2565,6.95925746e-06
2566,6.96004145e-06
2567,6.96079223e-06
2568,6.96150983e-06
2569,6.96221332e-06
2570,6.96289817e-06
2571,6.96358848e-06
2572,6.96428287e-06
2573,6.96494999e-06
2574,6.96561119e-06
2575,6.96625375e-06
2576,6.96687721e-06
2577,6.96748702e-06
2578,6.96808320e-06
2579,6.96865300e-06
2580,6.96918869e-06
2581,6.96973075e-06
2582,6.97025689e-06
2583,6.97076439e-06
2584,6.97126234e-06
2585,6.97174892e-06
2586,6.97219730e-06
2587,6.97270025e-06
2588,6.97320138e-06
2589,6.97373889e-06
2590,6.97428686e-06
2591,6.97483847e-06
2592,6.97537098e-06
2593,6.97584892e-06
2594,6.97642145e-06
2595,6.97697124e-06
2596,6.97751739e-06
2597,6.97808036e-06
2598,6.97864743e-06
2599,6.97921632e-06
2600,6.97976202e-06
2601,6.98030453e-06
2602,6.98078429e-06
2603,6.98129315e-06
2604,6.98186614e-06
2605,6.98244821e-06
2606,6.98308941e-06
2607,6.98378653e-06
2608,6.98449821e-06
2609,6.98527310e-06
2610,6.98608392e-06
2611,6.98693702e-06
2612,6.98781423e-06
2613,6.98871190e-06
2614,6.98968051e-06
2615,6.99070233e-06
2616,6.99175689e-06
2617,6.99294560e-06
2618,6.99403790e-06
2619,6.99515340e-06
2620,6.99633665e-06
2621,6.99754401e-06
2622,6.99878638e-06
2623,7.00008513e-06
2624,7.00138389e-06
2625,7.00274677e-06
2626,7.00419605e-06
2627,7.00572718e-06
2628,7.00740566e-06
2629,7.00910141e-06
2630,7.01088265e-06
2631,7.01277941e-06
2632,7.01478257e-06
2633,7.01684348e-06
2634,7.01889849e-06
2635,7.02098760e-06
2636,7.02317584e-06
2637,7.02542093e-06
2638,7.02773923e-06
2639,7.03006390e-06
2640,7.03237765e-06
2641,7.03477372e-06
2642,7.03679825e-06
2643,7.03923251e-06
2644,7.04182003e-06
2645,7.04451122e-06
2646,7.04729518e-06
2647,7.05014281e-06
2648,7.05318644e-06
2649,7.05631510e-06
2650,7.05942830e-06
2651,7.06250876e-06
2652,7.06554829e-06
2653,7.06854826e-06
2654,7.07165373e-06
2655,7.07477193e-06
2656,7.07800109e-06
2657,7.08123571e-06
2658,7.08445850e-06
2659,7.08774769e-06
2660,7.09112101e-06
2661,7.09452843e-06
2662,7.09790993e-06
2663,7.10099221e-06
2664,7.10443373e-06
2665,7.10796712e-06
2666,7.11131770e-06
2667,7.11348230e-06
2668,7.11364419e-06
2669,7.11403936e-06
2670,7.11429493e-06
2671,7.11447046e-06
2672,7.11453049e-06
2673,7.11447638e-06
2674,7.11440362e-06
2675,7.11431903e-06
2676,7.11425992e-06
2677,7.11421808e-06
2678,7.11405801e-06
2679,7.11377788e-06
2680,7.11336861e-06
2681,7.11296980e-06
2682,7.11257553e-06
2683,7.11208895e-06
2684,7.11186703e-06
2685,7.11168923e-06
2686,7.11159373e-06
2687,7.11136681e-06
2688,7.11061102e-06
2689,7.11027360e-06
2690,7.10993663e-06
2691,7.10955328e-06
2692,7.10913810e-06
2693,7.10871745e-06
2694,7.10823633e-06
2695,7.10689710e-06
2696,7.10608174e-06
2697,7.10536642e-06
2698,7.10477070e-06
2699,7.10421227e-06
2700,7.10368431e-06
2701,7.10316044e-06
2702,7.10264112e-06
2703,7.10210452e-06
2704,7.10161248e-06
2705,7.10101904e-06
2706,7.10047061e-06
2707,7.09999358e-06
2708,7.09955793e-06
2709,7.09907454e-06
2710,7.09860251e-06
2711,7.09813685e-06
2712,7.09766618e-06
2713,7.09722417e-06
2714,7.09679807e-06
2715,7.09635242e-06
2716,7.09589540e-06
2717,7.09547294e-06
2718,7.09504593e-06
2719,7.09459891e-06
2720,7.09412916e-06
2721,7.09365577e-06
2722,7.09319056e-06
2723,7.09273672e-06
2724,7.09236474e-06
2725,7.09199230e-06
2726,7.09157712e-06
2727,7.09113283e-06
2728,7.09056849e-06
2729,7.08827201e-06
2730,7.08646121e-06
2731,7.08520520e-06
2732,7.08418338e-06
2733,7.08330617e-06
2734,7.08249900e-06
2735,7.08178459e-06
2736,7.08114158e-06
2737,7.08054267e-06
2738,7.07996969e-06
2739,7.07938216e-06
2740,7.07882191e-06
2741,7.07818890e-06
2742,7.07755271e-06
2743,7.07693471e-06
2744,7.07635581e-06
2745,7.07575646e-06
2746,7.07516529e-06
2747,7.07460367e-06
2748,7.07406798e-06
2749,7.07355548e-06
2750,7.07305708e-06
2751,7.07258232e-06
2752,7.07212757e-06
2753,7.07169102e-06
2754,7.07113259e-06
2755,7.07070831e-06
2756,7.07031768e-06
2757,7.06993706e-06
2758,7.06957235e-06
2759,7.06924811e-06
2760,7.06899618e-06
2761,7.06871924e-06
2762,7.06846185e-06
2763,7.06822811e-06
2764,7.06801529e-06
2765,7.06782248e-06
2766,7.06764831e-06
2767,7.06749051e-06
2768,7.06733772e-06
2769,7.06717401e-06
2770,7.06700530e-06
2771,7.06683522e-06
2772,7.06667333e-06
2773,7.06653373e-06
2774,7.06641731e-06
2775,7.06632181e-06
2776,7.06623359e-06
2777,7.06614355e-06
2778,7.06608989e-06
2779,7.06605260e-06
2780,7.06602759e-06
2781,7.06601577e-06
2782,7.06601440e-06
2783,7.06602896e-06
2784,7.06606352e-06
2785,7.06609808e-06
2786,7.06612309e-06
2787,7.06614719e-06
2788,7.06618721e-06
2789,7.06624405e-06
2790,7.06631045e-06
2791,7.06638366e-06
2792,7.06642732e-06
2793,7.06648143e-06
2794,7.06654191e-06
2795,7.06661422e-06
2796,7.06669380e-06
2797,7.06678293e-06
2798,7.06687115e-06
2799,7.06694709e-06
2800,7.06703304e-06
2801,7.06712899e-06
2802,7.06723313e-06
2803,7.06734545e-06
2804,7.06746550e-06
2805,7.06759329e-06
2806,7.06772835e-06
2807,7.06786477e-06
2808,7.06800392e-06
2809,7.06814899e-06
2810,7.06829996e-06
2811,7.06844958e-06
2812,7.06860510e-06
2813,7.06876654e-06
2814,7.06893479e-06
2815,7.06911123e-06
2816,7.06929632e-06
2817,7.06948231e-06
2818,7.06964784e-06
2819,7.06981109e-06
2820,7.06997889e-06
2821,7.07015943e-06
2822,7.07035451e-06
2823,7.07056279e-06
2824,7.07078425e-06
2825,7.07101754e-06
2826,7.07127447e-06
2827,7.07154868e-06
2828,7.07184017e-06
2829,7.07214167e-06
2830,7.07244908e-06
2831,7.07275876e-06
2832,7.07302297e-06
2833,7.07324489e-06
2834,7.07338495e-06
2835,7.07346408e-06
2836,7.07350227e-06
2837,7.07351091e-06
2838,7.07350000e-06
2839,7.07347954e-06
2840,7.07345498e-06
2841,7.07343088e-06
2842,7.07341178e-06
2843,7.07339950e-06
2844,7.07339586e-06
2845,7.07340132e-06
2846,7.07341769e-06
2847,7.07344270e-06
2848,7.07347363e-06
2849,7.07350182e-06
2850,7.07354047e-06
2851,7.07352820e-06
2852,7.07346226e-06
2853,7.07340860e-06
2854,7.07336903e-06
2855,7.07334402e-06
2856,7.07333356e-06
2857,7.07333811e-06
2858,7.07335812e-06
2859,7.07339314e-06
2860,7.07344270e-06
2861,7.07350637e-06
2862,7.07358549e-06
2863,7.07368326e-06
2864,7.07380013e-06
2865,7.07393428e-06
2866,7.07408526e-06
2867,7.07425261e-06
2868,7.07443496e-06
2869,7.07463187e-06
2870,7.07484196e-06
2871,7.07506342e-06
2872,7.07529489e-06
2873,7.07556001e-06
2874,7.07584650e-06
2875,7.07612207e-06
2876,7.07636718e-06
2877,7.07657500e-06
2878,7.07677827e-06
2879,7.07698928e-06
2880,7.07721074e-06
2881,7.07743629e-06
2882,7.07761001e-06
2883,7.07777053e-06
2884,7.07794061e-06
2885,7.07811614e-06
2886,7.07829531e-06
2887,7.07848722e-06
2888,7.07869231e-06
2889,7.07890786e-06
2890,7.07913659e-06
2891,7.07939444e-06
2892,7.07966728e-06
2893,7.07995241e-06
2894,7.08024936e-06
2895,7.08056268e-06
2896,7.08088646e-06
2897,7.08122116e-06
2898,7.08157131e-06
2899,7.08193647e-06
2900,7.08231846e-06
2901,7.08270954e-06
2902,7.08311063e-06
2903,7.08352627e-06
2904,7.08392736e-06
2905,7.08431980e-06
2906,7.08472544e-06
2907,7.08514335e-06
2908,7.08557081e-06
2909,7.08600783e-06
2910,7.08645348e-06
2911,7.08690823e-06
2912,7.08737252e-06
2913,7.08784637e-06
2914,7.08832931e-06
2915,7.08882135e-06
2916,7.08932248e-06
2917,7.08983089e-06
2918,7.09034657e-06
2919,7.09087271e-06
2920,7.09140795e-06
2921,7.09203459e-06
2922,7.09270898e-06
2923,7.09343203e-06
2924,7.09420874e-06
2925,7.09499591e-06
2926,7.09579353e-06
2927,7.09660071e-06
2928,7.09741789e-06
2929,7.09824326e-06
2930,7.09907772e-06
2931,7.09992082e-06
2932,7.10077393e-06
2933,7.10164477e-06
2934,7.10253062e-06
2935,7.10342829e-06
2936,7.10433369e-06
2937,7.10524546e-06
2938,7.10616450e-06
2939,7.10708991e-06
2940,7.10802033e-06
2941,7.10895711e-06
2942,7.10989980e-06
2943,7.11083112e-06
2944,7.11172834e-06
2945,7.11261464e-06
2946,7.11351322e-06
2947,7.11442681e-06
2948,7.11534631e-06
2949,7.11627490e-06
2950,7.11721214e-06
2951,7.11817165e-06
2952,7.11917164e-06
2953,7.12022529e-06
2954,7.12128622e-06
2955,7.12237352e-06
2956,7.12347583e-06
2957,7.12458905e-06
2958,7.12572637e-06
2959,7.12688370e-06
2960,7.12805786e-06
2961,7.12924793e-06
2962,7.13045210e-06
2963,7.13166992e-06
2964,7.13289819e-06
2965,7.13413601e-06
2966,7.13538248e-06
2967,7.13663212e-06
2968,7.13788813e-06
2969,7.13915097e-06
2970,7.14042062e-06
2971,7.14169619e-06
2972,7.14294765e-06
2973,7.14414455e-06
2974,7.14532962e-06
2975,7.14652106e-06
2976,7.14771295e-06
2977,7.14891621e-06
2978,7.15011674e-06
2979,7.15127317e-06
2980,7.15243868e-06
2981,7.15361330e-06
2982,7.15479155e-06
2983,7.15597071e-06
2984,7.15714759e-06
2985,7.15833357e-06
2986,7.15952774e-06
2987,7.16073100e-06
2988,7.16194018e-06
2989,7.16315571e-06
2990,7.16438490e-06
2991,7.16562727e-06
2992,7.16687737e-06
2993,7.16813520e-06
2994,7.16940121e-06
2995,7.17068360e-06
2996,7.17198554e-06
2997,7.17331568e-06
2998,7.17466901e-06
2999,7.17604053e-06
3000,7.17742932e-06
3001,7.17883313e-06
3002,7.18025149e-06
3003,7.18168212e-06
3004,7.18313640e-06
3005,7.18461069e-06
3006,7.18609408e-06
3007,7.18758429e-06
3008,7.18908041e-06
3009,7.19058335e-06
3010,7.19209356e-06
3011,7.19361060e-06
3012,7.19512354e-06
3013,7.19663967e-06
3014,7.19816171e-06
3015,7.19968875e-06
3016,7.20122125e-06
3017,7.20275830e-06
3018,7.20430035e-06
3019,7.20584785e-06
3020,7.20740081e-06
3021,7.20895878e-06
3022,7.21052129e-06
3023,7.21208835e-06
3024,7.21365905e-06
3025,7.21523611e-06
3026,7.21681999e-06
3027,7.21841070e-06
3028,7.22000777e-06
3029,7.22161212e-06
3030,7.22322238e-06
3031,7.22483810e-06
3032,7.22645882e-06
3033,7.22808727e-06
3034,7.22972618e-06
3035,7.23137418e-06
3036,7.23303037e-06
3037,7.23469293e-06
3038,7.23636140e-06
3039,7.23803441e-06
3040,7.23971198e-06
3041,7.24139545e-06
3042,7.24308438e-06
3043,7.24477832e-06
3044,7.24647634e-06
3045,7.24817801e-06
3046,7.24988513e-06
3047,7.25160407e-06
3048,7.25333484e-06
3049,7.25507562e-06
3050,7.25682639e-06
3051,7.25858627e-06
3052,7.26035387e-06
3053,7.26212875e-06
3054,7.26391090e-06
3055,7.26567305e-06
3056,7.26739199e-06
3057,7.26910184e-06
3058,7.27082306e-06
3059,7.27251745e-06
3060,7.27414999e-06
3061,7.27573524e-06
3062,7.27728820e-06
3063,7.27877114e-06
3064,7.28018858e-06
3065,7.28155965e-06
3066,7.28290024e-06
3067,7.28422083e-06
3068,7.28553141e-06
3069,7.28683926e-06
3070,7.28814530e-06
3071,7.28944906e-06
3072,7.29075919e-06
3073,7.29207659e-06
3074,7.29340309e-06
3075,7.29473368e-06
3076,7.29607154e-06
3077,7.29742032e-06
3078,7.29878002e-06
3079,7.30015063e-06
3080,7.30153306e-06
3081,7.30292550e-06
3082,7.30432748e-06
3083,7.30574084e-06
3084,7.30715328e-06
3085,7.30857482e-06
3086,7.31000591e-06
3087,7.31144701e-06
3088,7.31289856e-06
3089,7.31435921e-06
3090,7.31582122e-06
3091,7.31729324e-06
3092,7.31877617e-06
3093,7.32026501e-06
3094,7.32172657e-06
3095,7.32319722e-06
3096,7.32467970e-06
3097,7.32617491e-06
3098,7.32768149e-06
3099,7.32919989e-06
3100,7.33073057e-06
3101,7.33227262e-06
3102,7.33382649e-06
3103,7.33539218e-06
3104,7.33696970e-06
3105,7.33856132e-06
3106,7.34016339e-06
3107,7.34177638e-06
3108,7.34340028e-06
3109,7.34503556e-06
3110,7.34668174e-06
3111,7.34835430e-06
3112,7.35011281e-06
3113,7.35190497e-06
3114,7.35370259e-06
3115,7.35551157e-06
3116,7.35733920e-06
3117,7.35918593e-06
3118,7.36104948e-06
3119,7.36292895e-06
3120,7.36482298e-06
3121,7.36672018e-06
3122,7.36862285e-06
3123,7.37053779e-06
3124,7.37245136e-06
3125,7.37433174e-06
3126,7.37621303e-06
3127,7.37808978e-06
3128,7.37995697e-06
3129,7.38183871e-06
3130,7.38373456e-06
3131,7.38563813e-06
3132,7.38756080e-06
3133,7.38949893e-06
3134,7.39144434e-06
3135,7.39338930e-06
3136,7.39534653e-06
3137,7.39731286e-06
3138,7.39929055e-06
3139,7.40128053e-06
3140,7.40328232e-06
3141,7.40529549e-06
3142,7.40731912e-06
3143,7.40935320e-06
3144,7.41139684e-06
3145,7.41342910e-06
3146,7.41540271e-06
3147,7.41731492e-06
3148,7.41923532e-06
3149,7.42116981e-06
3150,7.42311795e-06
3151,7.42508018e-06
3152,7.42705561e-06
3153,7.42904194e-06
3154,7.43103828e-06
3155,7.43304463e-06
3156,7.43505734e-06
3157,7.43708279e-06
3158,7.43911960e-06
3159,7.44116960e-06
3160,7.44323324e-06
3161,7.44531371e-06
3162,7.44744648e-06
3163,7.44959380e-06
3164,7.45175339e-06
3165,7.45392481e-06
3166,7.45610760e-06
3167,7.45830084e-06
3168,7.46050455e-06
3169,7.46271871e-06
3170,7.46494197e-06
3171,7.46717114e-06
3172,7.46940941e-06
3173,7.47165723e-06
3174,7.47391005e-06
3175,7.47616969e-06
3176,7.47842068e-06
3177,7.48067396e-06
3178,7.48292723e-06
3179,7.48515640e-06
3180,7.48740058e-06
3181,7.48965522e-06
3182,7.49193032e-06
3183,7.49421679e-06
3184,7.49651326e-06
3185,7.49879064e-06
3186,7.50102390e-06
3187,7.50328081e-06
3188,7.50556410e-06
3189,7.50787331e-06
3190,7.51020434e-06
3191,7.51254902e-06
3192,7.51491007e-06
3193,7.51728385e-06
3194,7.51966945e-06
3195,7.52203641e-06
3196,7.52439109e-06
3197,7.52674487e-06
3198,7.52910228e-06
3199,7.53144741e-06
3200,7.53380209e-06
3201,7.53616723e-06
3202,7.53854238e-06
3203,7.54092798e-06
3204,7.54332586e-06
3205,7.54569373e-06
3206,7.54803023e-06
3207,7.55030351e-06
3208,7.55252449e-06
3209,7.55471183e-06
3210,7.55687961e-06
3211,7.55903829e-06
3212,7.56119562e-06
3213,7.56335703e-06
3214,7.56552708e-06
3215,7.56771124e-06
3216,7.56991176e-06
3217,7.57212956e-06
3218,7.57436555e-06
3219,7.57661974e-06
3220,7.57889211e-06
3221,7.58118358e-06
3222,7.58348961e-06
3223,7.58575061e-06
3224,7.58799661e-06
3225,7.59026580e-06
3226,7.59255636e-06
3227,7.59486238e-06
3228,7.59718750e-06
3229,7.59953264e-06
3230,7.60190051e-06
3231,7.60428975e-06
3232,7.60669855e-06
3233,7.60912599e-06
3234,7.61157207e-06
3235,7.61403635e-06
3236,7.61651972e-06
3237,7.61902038e-06
3238,7.62154241e-06
3239,7.62409218e-06
3240,7.62666650e-06
3241,7.62926857e-06
3242,7.63189564e-06
3243,7.63454682e-06
3244,7.63721710e-06
3245,7.63990647e-06
3246,7.64260676e-06
3247,7.64532524e-06
3248,7.64806282e-06
3249,7.65081859e-06
3250,7.65359164e-06
3251,7.65638106e-06
3252,7.65918776e-06
3253,7.66201265e-06
3254,7.66485391e-06
3255,7.66771154e-06
3256,7.67058737e-06
3257,7.67347865e-06
3258,7.67638448e-06
3259,7.67928577e-06
3260,7.68218979e-06
3261,7.68509835e-06
3262,7.68798236e-06
3263,7.69080089e-06
3264,7.69361213e-06
3265,7.69642429e-06
3266,7.69924009e-06
3267,7.70206316e-06
3268,7.70489623e-06
3269,7.70774113e-06
3270,7.71059968e-06
3271,7.71347186e-06
3272,7.71634495e-06
3273,7.71922987e-06
3274,7.72212934e-06
3275,7.72504245e-06
3276,7.72797557e-06
3277,7.73092779e-06
3278,7.73389456e-06
3279,7.73687589e-06
3280,7.73987085e-06
3281,7.74288128e-06
3282,7.74590717e-06
3283,7.74894943e-06
3284,7.75196440e-06
3285,7.75498938e-06
3286,7.75803164e-06
3287,7.76108936e-06
3288,7.76416255e-06
3289,7.76725119e-06
3290,7.77035439e-06
3291,7.77347122e-06
3292,7.77659807e-06
3293,7.77970126e-06
3294,7.78281446e-06
3295,7.78595222e-06
3296,7.78914364e-06
3297,7.79234961e-06
3298,7.79556012e-06
3299,7.79878428e-06
3300,7.80202208e-06
3301,7.80527171e-06
3302,7.80853316e-06
3303,7.81180734e-06
3304,7.81509425e-06
3305,7.81839299e-06
3306,7.82170537e-06
3307,7.82504048e-06
3308,7.82838833e-06
3309,7.83175528e-06
3310,7.83514224e-06
3311,7.83854466e-06
3312,7.84195799e-06
3313,7.84539407e-06
3314,7.84884742e-06
3315,7.85231714e-06
3316,7.85580232e-06
3317,7.85930024e-06
3318,7.86281271e-06
3319,7.86634064e-06
3320,7.86987948e-06
3321,7.87342742e-06
3322,7.87698627e-06
3323,7.88055604e-06
3324,7.88413490e-06
3325,7.88772377e-06
3326,7.89132264e-06
3327,7.89493151e-06
3328,7.89854948e-06
3329,7.90217746e-06
3330,7.90581635e-06
3331,7.90946615e-06
3332,7.91314415e-06
3333,7.91685034e-06
3334,7.92054925e-06
3335,7.92425817e-06
3336,7.92799256e-06
3337,7.93173876e-06
3338,7.93549134e-06
3339,7.93924301e-06
3340,7.94300468e-06
3341,7.94677817e-06
3342,7.95056076e-06
3343,7.95435062e-06
3344,7.95814412e-06
3345,7.96192944e-06
3346,7.96565928e-06
3347,7.96938093e-06
3348,7.97311714e-06
3349,7.97686971e-06
3350,7.98063684e-06
3351,7.98441852e-06
3352,7.98821384e-06
3353,7.99202371e-06
3354,7.99584632e-06
3355,7.99968257e-06
3356,8.00353064e-06
3357,8.00739144e-06
3358,8.01126589e-06
3359,8.01515398e-06
3360,8.01906117e-06
3361,8.02298291e-06
3362,8.02692102e-06
3363,8.03087369e-06
3364,8.03483726e-06
3365,8.03881176e-06
3366,8.04279716e-06
3367,8.04679348e-06
3368,8.05080890e-06
3369,8.05483705e-06
3370,8.05886702e-06
3371,8.06284606e-06
3372,8.06682692e-06
3373,8.07083325e-06
3374,8.07487777e-06
3375,8.07895776e-06
3376,8.08306868e-06
3377,8.08720415e-06
3378,8.09135508e-06
3379,8.09552148e-06
3380,8.09970516e-06
3381,8.10390520e-06
3382,8.10812162e-06
3383,8.11235168e-06
3384,8.11659629e-06
3385,8.12085364e-06
3386,8.12512462e-06
3387,8.12940652e-06
3388,8.13370025e-06
3389,8.13800580e-06
3390,8.14232226e-06
3391,8.14664963e-06
3392,8.15098701e-06
3393,8.15533622e-06
3394,8.15969543e-06
3395,8.16406555e-06
3396,8.16844477e-06
3397,8.17283308e-06
3398,8.17722957e-06
3399,8.18163244e-06
3400,8.18604531e-06
3401,8.19046636e-06
3402,8.19488923e-06
3403,8.19931392e-06
3404,8.20374953e-06
3405,8.20817877e-06
3406,8.21261619e-06
3407,8.21706908e-06
3408,8.22153652e-06
3409,8.22601942e-06
3410,8.23052596e-06
3411,8.23514983e-06
3412,8.23978371e-06
3413,8.24442850e-06
3414,8.24919425e-06
3415,8.25397001e-06
3416,8.25875486e-06
3417,8.26354790e-06
3418,8.26835094e-06
3419,8.27317126e-06
3420,8.27800977e-06
3421,8.28286375e-06
3422,8.28773045e-06
3423,8.29259443e-06
3424,8.29742021e-06
3425,8.30223780e-06
3426,8.30706540e-06
3427,8.31190391e-06
3428,8.31675243e-06
3429,8.32159822e-06
3430,8.32646037e-06
3431,8.33132708e-06
3432,8.33619924e-06
3433,8.34109142e-06
3434,8.34600360e-06
3435,8.35093579e-06
3436,8.35588708e-06
3437,8.36086110e-06
3438,8.36585878e-06
3439,8.37087464e-06
3440,8.37591597e-06
3441,8.38097276e-06
3442,8.38598226e-06
3443,8.39100539e-06
3444,8.39606037e-06
3445,8.40114626e-06
3446,8.40626853e-06
3447,8.41145811e-06
3448,8.41670862e-06
3449,8.42200370e-06
3450,8.42732697e-06
3451,8.43267480e-06
3452,8.43801899e-06
3453,8.44331680e-06
3454,8.44860824e-06
3455,8.45392060e-06
3456,8.45926661e-06
3457,8.46465173e-06
3458,8.47007595e-06
3459,8.47552656e-06
3460,8.48090349e-06
3461,8.48596846e-06
3462,8.48965010e-06
3463,8.49378830e-06
3464,8.49822663e-06
3465,8.50285505e-06
3466,8.50761626e-06
3467,8.51247296e-06
3468,8.51739424e-06
3469,8.52236099e-06
3470,8.52736503e-06
3471,8.53239726e-06
3472,8.53742858e-06
3473,8.54247173e-06
3474,8.54752670e-06
3475,8.55259077e-06
3476,8.55766211e-06
3477,8.56273164e-06
3478,8.56781207e-06
3479,8.57290433e-06
3480,8.57799569e-06
3481,8.58312615e-06
3482,8.58827661e-06
3483,8.59344709e-06
3484,8.59861029e-06
3485,8.60376258e-06
3486,8.60885666e-06
3487,8.61390345e-06
3488,8.61885383e-06
3489,8.62371871e-06
3490,8.62852357e-06
3491,8.63328842e-06
3492,8.63802597e-06
3493,8.64274352e-06
3494,8.64745016e-06
3495,8.65215497e-06
3496,8.65686343e-06
3497,8.66157643e-06
3498,8.66629216e-06
3499,8.67100061e-06
3500,8.67572271e-06
3501,8.68045754e-06
3502,8.68520510e-06
3503,8.68996631e-06
3504,8.69474115e-06
3505,8.69952964e-06
3506,8.70433087e-06
3507,8.70914209e-06
3508,8.71396333e-06
3509,8.71879274e-06
3510,8.72362943e-06
3511,8.72847340e-06
3512,8.73332556e-06
3513,8.73818681e-06
3514,8.74305624e-06
3515,8.74793477e-06
3516,8.75282512e-06
3517,8.75772275e-06
3518,8.76263221e-06
3519,8.76755075e-06
3520,8.77248112e-06
3521,8.77740058e-06
3522,8.78226365e-06
3523,8.78712672e-06
3524,8.79200252e-06
3525,8.79688923e-06
3526,8.80178504e-06
3527,8.80669086e-06
3528,8.81160577e-06
3529,8.81652613e-06
3530,8.82145832e-06
3531,8.82640597e-06
3532,8.83136727e-06
3533,8.83633766e-06
3534,8.84131623e-06
3535,8.84630208e-06
3536,8.85130066e-06
3537,8.85631289e-06
3538,8.86134512e-06
3539,8.86639282e-06
3540,8.87145598e-06
3541,8.87653277e-06
3542,8.88162685e-06
3543,8.88673640e-06
3544,8.89186776e-06
3545,8.89702187e-06
3546,8.90219508e-06
3547,8.90738829e-06
3548,8.91260061e-06
3549,8.91782929e-06
3550,8.92307344e-06
3551,8.92833214e-06
3552,8.93358538e-06
3553,8.93882680e-06
3554,8.94407640e-06
3555,8.94934055e-06
3556,8.95461471e-06
3557,8.95989797e-06
3558,8.96518941e-06
3559,8.97049085e-06
3560,8.97580139e-06
3561,8.98112285e-06
3562,8.98645521e-06
