[Name]
Plot Monitor 1

[Data]
"Accumulated Timestep","U-Mom Boundary Flow on INLET"
4716,6.46392250e+05
4717,6.46392250e+05
4718,6.46392250e+05
4719,6.46392312e+05
4720,6.46392375e+05
4721,6.46392375e+05
4722,6.46392438e+05
4723,6.46392438e+05
4724,6.46392500e+05
4725,6.46392500e+05
4726,6.46392562e+05
4727,6.46392562e+05
4728,6.46392625e+05
4729,6.46392625e+05
4730,6.46392688e+05
4731,6.46392688e+05
4732,6.46392750e+05
4733,6.46392750e+05
4734,6.46392812e+05
4735,6.46392812e+05
4736,6.46392875e+05
4737,6.46392875e+05
4738,6.46392938e+05
4739,6.46392938e+05
4740,6.46393000e+05
4741,6.46393000e+05
4742,6.46393062e+05
4743,6.46393062e+05
4744,6.46393125e+05
4745,6.46393125e+05
4746,6.46393188e+05
4747,6.46393188e+05
4748,6.46393250e+05
4749,6.46393250e+05
4750,6.46393312e+05
4751,6.46393312e+05
4752,6.46393375e+05
4753,6.46393375e+05
4754,6.46393438e+05
4755,6.46393438e+05
4756,6.46393500e+05
4757,6.46393500e+05
4758,6.46393562e+05
4759,6.46393562e+05
4760,6.46393625e+05
4761,6.46393625e+05
4762,6.46393688e+05
4763,6.46393750e+05
4764,6.46393750e+05
4765,6.46393750e+05
4766,6.46393812e+05
4767,6.46393875e+05
4768,6.46393875e+05
4769,6.46393938e+05
4770,6.46393938e+05
4771,6.46394000e+05
4772,6.46394000e+05
4773,6.46394062e+05
4774,6.46394062e+05
4775,6.46394125e+05
4776,6.46394125e+05
4777,6.46394188e+05
4778,6.46394188e+05
4779,6.46394250e+05
4780,6.46394250e+05
4781,6.46394312e+05
4782,6.46394312e+05
4783,6.46394375e+05
4784,6.46394375e+05
4785,6.46394438e+05
4786,6.46394438e+05
4787,6.46394500e+05
4788,6.46394500e+05
4789,6.46394562e+05
4790,6.46394562e+05
4791,6.46394625e+05
4792,6.46394625e+05
4793,6.46394688e+05
4794,6.46394750e+05
4795,6.46394750e+05
4796,6.46394750e+05
4797,6.46394812e+05
4798,6.46394875e+05
4799,6.46394875e+05
4800,6.46394938e+05
4801,6.46394938e+05
4802,6.46395000e+05
4803,6.46395000e+05
4804,6.46395062e+05
4805,6.46395062e+05
4806,6.46395125e+05
4807,6.46395125e+05
4808,6.46395188e+05
4809,6.46395188e+05
4810,6.46395250e+05
4811,6.46395250e+05
4812,6.46395312e+05
4813,6.46395312e+05
4814,6.46395375e+05
4815,6.46395375e+05
4816,6.46395438e+05
4817,6.46395500e+05
4818,6.46395500e+05
4819,6.46395562e+05
4820,6.46395562e+05
4821,6.46395625e+05
4822,6.46395625e+05
4823,6.46395688e+05
4824,6.46395688e+05
4825,6.46395750e+05
4826,6.46395750e+05
4827,6.46395812e+05
4828,6.46395812e+05
4829,6.46395875e+05
4830,6.46395875e+05
4831,6.46395938e+05
4832,6.46395938e+05
4833,6.46396000e+05
4834,6.46396000e+05
4835,6.46396062e+05
4836,6.46396062e+05
4837,6.46396125e+05
4838,6.46396188e+05
4839,6.46396188e+05
4840,6.46396250e+05
4841,6.46396250e+05
4842,6.46396312e+05
4843,6.46396312e+05
4844,6.46396375e+05
4845,6.46396375e+05
4846,6.46396438e+05
4847,6.46396438e+05
4848,6.46396500e+05
4849,6.46396500e+05
4850,6.46396562e+05
4851,6.46396562e+05
4852,6.46396625e+05
4853,6.46396688e+05
4854,6.46396688e+05
4855,6.46396750e+05
4856,6.46396750e+05
4857,6.46396812e+05
4858,6.46396812e+05
4859,6.46396875e+05
4860,6.46396875e+05
4861,6.46396938e+05
4862,6.46396938e+05
4863,6.46397000e+05
4864,6.46397000e+05
4865,6.46397062e+05
4866,6.46397062e+05
4867,6.46397125e+05
4868,6.46397188e+05
4869,6.46397188e+05
4870,6.46397250e+05
4871,6.46397250e+05
4872,6.46397312e+05
4873,6.46397312e+05
4874,6.46397375e+05
4875,6.46397375e+05
4876,6.46397438e+05
4877,6.46397438e+05
4878,6.46397500e+05
4879,6.46397500e+05
4880,6.46397562e+05
4881,6.46397562e+05
4882,6.46397625e+05
4883,6.46397688e+05
4884,6.46397688e+05
4885,6.46397750e+05
4886,6.46397750e+05
4887,6.46397812e+05
4888,6.46397812e+05
4889,6.46397875e+05
4890,6.46397875e+05
4891,6.46397938e+05
4892,6.46397938e+05
4893,6.46398000e+05
4894,6.46398000e+05
4895,6.46398062e+05
4896,6.46398062e+05
4897,6.46398125e+05
4898,6.46398188e+05
4899,6.46398188e+05
4900,6.46398250e+05
4901,6.46398250e+05
4902,6.46398312e+05
4903,6.46398312e+05
4904,6.46398375e+05
4905,6.46398375e+05
4906,6.46398438e+05
4907,6.46398500e+05
4908,6.46398500e+05
4909,6.46398500e+05
4910,6.46398562e+05
4911,6.46398625e+05
4912,6.46398625e+05
4913,6.46398688e+05
4914,6.46398688e+05
4915,6.46398750e+05
4916,6.46398750e+05
4917,6.46398812e+05
4918,6.46398812e+05
4919,6.46398875e+05
4920,6.46398938e+05
4921,6.46398938e+05
4922,6.46399000e+05
4923,6.46399000e+05
4924,6.46399062e+05
4925,6.46399062e+05
4926,6.46399125e+05
4927,6.46399125e+05
4928,6.46399188e+05
4929,6.46399188e+05
4930,6.46399250e+05
4931,6.46399250e+05
4932,6.46399312e+05
4933,6.46399375e+05
4934,6.46399375e+05
4935,6.46399438e+05
4936,6.46399438e+05
4937,6.46399500e+05
4938,6.46399500e+05
4939,6.46399562e+05
4940,6.46399562e+05
4941,6.46399625e+05
4942,6.46399625e+05
4943,6.46399688e+05
4944,6.46399750e+05
4945,6.46399750e+05
4946,6.46399812e+05
4947,6.46399812e+05
4948,6.46399875e+05
4949,6.46399875e+05
4950,6.46399938e+05
4951,6.46399938e+05
4952,6.46400000e+05
4953,6.46400000e+05
4954,6.46400062e+05
4955,6.46400125e+05
4956,6.46400125e+05
4957,6.46400188e+05
4958,6.46400188e+05
4959,6.46400250e+05
4960,6.46400250e+05
4961,6.46400312e+05
4962,6.46400312e+05
4963,6.46400375e+05
4964,6.46400438e+05
4965,6.46400438e+05
4966,6.46400500e+05
4967,6.46400500e+05
4968,6.46400562e+05
4969,6.46400562e+05
4970,6.46400625e+05
4971,6.46400625e+05
4972,6.46400688e+05
4973,6.46400750e+05
4974,6.46400750e+05
4975,6.46400812e+05
4976,6.46400812e+05
4977,6.46400875e+05
4978,6.46400875e+05
4979,6.46400938e+05
4980,6.46400938e+05
4981,6.46401000e+05
4982,6.46401000e+05
4983,6.46401062e+05
4984,6.46401125e+05
4985,6.46401125e+05
4986,6.46401188e+05
4987,6.46401188e+05
4988,6.46401250e+05
4989,6.46401250e+05
4990,6.46401312e+05
4991,6.46401312e+05
4992,6.46401375e+05
4993,6.46401438e+05
4994,6.46401438e+05
4995,6.46401500e+05
4996,6.46401500e+05
4997,6.46401562e+05
4998,6.46401562e+05
4999,6.46401625e+05
5000,6.46401625e+05
5001,6.46401688e+05
5002,6.46401750e+05
5003,6.46401750e+05
5004,6.46401812e+05
5005,6.46401812e+05
5006,6.46401875e+05
5007,6.46401875e+05
5008,6.46401938e+05
5009,6.46401938e+05
5010,6.46402000e+05
5011,6.46402000e+05
5012,6.46402062e+05
5013,6.46402125e+05
5014,6.46402125e+05
5015,6.46402188e+05
5016,6.46402188e+05
5017,6.46402250e+05
5018,6.46402250e+05
5019,6.46402312e+05
5020,6.46402375e+05
5021,6.46402375e+05
5022,6.46402438e+05
5023,6.46402438e+05
5024,6.46402500e+05
5025,6.46402500e+05
5026,6.46402562e+05
5027,6.46402562e+05
5028,6.46402625e+05
5029,6.46402688e+05
5030,6.46402688e+05
5031,6.46402750e+05
5032,6.46402750e+05
5033,6.46402812e+05
5034,6.46402812e+05
5035,6.46402875e+05
5036,6.46402875e+05
5037,6.46402938e+05
5038,6.46403000e+05
5039,6.46403000e+05
5040,6.46403062e+05
5041,6.46403062e+05
5042,6.46403125e+05
5043,6.46403125e+05
5044,6.46403188e+05
5045,6.46403250e+05
5046,6.46403250e+05
5047,6.46403312e+05
5048,6.46403312e+05
5049,6.46403375e+05
5050,6.46403375e+05
5051,6.46403438e+05
5052,6.46403500e+05
5053,6.46403500e+05
5054,6.46403562e+05
5055,6.46403562e+05
5056,6.46403625e+05
5057,6.46403625e+05
5058,6.46403688e+05
5059,6.46403688e+05
5060,6.46403750e+05
5061,6.46403750e+05
5062,6.46403812e+05
5063,6.46403875e+05
5064,6.46403875e+05
5065,6.46403938e+05
5066,6.46403938e+05
5067,6.46404000e+05
5068,6.46404000e+05
5069,6.46404062e+05
5070,6.46404125e+05
5071,6.46404125e+05
5072,6.46404188e+05
5073,6.46404188e+05
5074,6.46404250e+05
5075,6.46404250e+05
5076,6.46404312e+05
5077,6.46404375e+05
5078,6.46404375e+05
5079,6.46404438e+05
5080,6.46404438e+05
5081,6.46404500e+05
5082,6.46404500e+05
5083,6.46404562e+05
5084,6.46404625e+05
5085,6.46404625e+05
5086,6.46404688e+05
5087,6.46404688e+05
5088,6.46404750e+05
5089,6.46404750e+05
5090,6.46404812e+05
5091,6.46404875e+05
5092,6.46404875e+05
5093,6.46404938e+05
5094,6.46404938e+05
5095,6.46405000e+05
5096,6.46405000e+05
5097,6.46405062e+05
5098,6.46405125e+05
5099,6.46405125e+05
5100,6.46405188e+05
5101,6.46405188e+05
5102,6.46405250e+05
5103,6.46405250e+05
5104,6.46405312e+05
5105,6.46405375e+05
5106,6.46405375e+05
5107,6.46405438e+05
5108,6.46405438e+05
5109,6.46405500e+05
5110,6.46405500e+05
5111,6.46405562e+05
5112,6.46405625e+05
5113,6.46405625e+05
5114,6.46405688e+05
5115,6.46405688e+05
5116,6.46405750e+05
5117,6.46405750e+05
5118,6.46405812e+05
5119,6.46405875e+05
5120,6.46405875e+05
5121,6.46405938e+05
5122,6.46405938e+05
5123,6.46406000e+05
5124,6.46406000e+05
5125,6.46406062e+05
5126,6.46406125e+05
5127,6.46406125e+05
5128,6.46406188e+05
5129,6.46406188e+05
5130,6.46406250e+05
5131,6.46406250e+05
5132,6.46406312e+05
5133,6.46406375e+05
5134,6.46406375e+05
5135,6.46406438e+05
5136,6.46406438e+05
5137,6.46406500e+05
5138,6.46406500e+05
5139,6.46406562e+05
5140,6.46406625e+05
5141,6.46406625e+05
5142,6.46406688e+05
5143,6.46406688e+05
5144,6.46406750e+05
5145,6.46406750e+05
5146,6.46406812e+05
5147,6.46406875e+05
5148,6.46406875e+05
5149,6.46406938e+05
5150,6.46406938e+05
5151,6.46407000e+05
5152,6.46407062e+05
5153,6.46407062e+05
5154,6.46407125e+05
5155,6.46407125e+05
5156,6.46407188e+05
5157,6.46407250e+05
5158,6.46407250e+05
5159,6.46407312e+05
5160,6.46407312e+05
5161,6.46407375e+05
5162,6.46407375e+05
5163,6.46407438e+05
5164,6.46407500e+05
5165,6.46407500e+05
5166,6.46407562e+05
5167,6.46407562e+05
5168,6.46407625e+05
5169,6.46407688e+05
5170,6.46407688e+05
5171,6.46407750e+05
5172,6.46407750e+05
5173,6.46407812e+05
5174,6.46407812e+05
5175,6.46407875e+05
5176,6.46407938e+05
5177,6.46407938e+05
5178,6.46408000e+05
5179,6.46408000e+05
5180,6.46408062e+05
5181,6.46408062e+05
5182,6.46408125e+05
5183,6.46408188e+05
5184,6.46408188e+05
5185,6.46408250e+05
5186,6.46408250e+05
5187,6.46408312e+05
5188,6.46408375e+05
5189,6.46408375e+05
5190,6.46408438e+05
5191,6.46408438e+05
5192,6.46408500e+05
5193,6.46408500e+05
5194,6.46408562e+05
5195,6.46408625e+05
5196,6.46408625e+05
5197,6.46408688e+05
5198,6.46408750e+05
5199,6.46408750e+05
5200,6.46408812e+05
5201,6.46408812e+05
5202,6.46408875e+05
5203,6.46408875e+05
5204,6.46408938e+05
5205,6.46409000e+05
5206,6.46409000e+05
5207,6.46409062e+05
5208,6.46409062e+05
5209,6.46409125e+05
5210,6.46409188e+05
5211,6.46409188e+05
5212,6.46409250e+05
5213,6.46409250e+05
5214,6.46409312e+05
5215,6.46409375e+05
5216,6.46409375e+05
5217,6.46409438e+05
5218,6.46409438e+05
5219,6.46409500e+05
5220,6.46409500e+05
5221,6.46409562e+05
5222,6.46409625e+05
5223,6.46409625e+05
5224,6.46409688e+05
5225,6.46409750e+05
5226,6.46409750e+05
5227,6.46409812e+05
5228,6.46409812e+05
5229,6.46409875e+05
5230,6.46409875e+05
5231,6.46409938e+05
5232,6.46410000e+05
5233,6.46410000e+05
5234,6.46410062e+05
5235,6.46410062e+05
5236,6.46410125e+05
5237,6.46410188e+05
5238,6.46410188e+05
5239,6.46410250e+05
5240,6.46410250e+05
5241,6.46410312e+05
5242,6.46410375e+05
5243,6.46410375e+05
5244,6.46410438e+05
5245,6.46410500e+05
5246,6.46410500e+05
5247,6.46410562e+05
5248,6.46410562e+05
5249,6.46410625e+05
5250,6.46410625e+05
5251,6.46410688e+05
